Curve Name,Year,Quarter,Deal ID,Deal Name,Product Name,Instrument,Status,Buy/Sell,Strategy,Region ID,Group,Volume (MWh),Fixed Earnings,VW Fixed Rate,Floating Earnings,VW Floating Rate,TW Floating Price,Total Earnings
Demand Model (Mean),2025,4,1718,Consumption SA1 Adelaide Metro TOU,Consumption SA1 Adelaide Metro TOU,Retail Customer,Contracted,Sell,Sale to Retail,SA1,retail,1292.5376626863479,119772.6121901253,92.66469801831205,-81404.00649419797,-62.97998800670288,67.73660272863152,38368.60569592737
Demand Model (Mean),2025,4,1761,Energy Wagga Wagga Solar 202303,Energy Wagga Wagga Solar 202303,Intermittent Generator,Contracted,Buy,Value Solar,NSW1,ppa,10458.534092141448,-604698.1339329804,-57.81863199999999,569765.3220579617,54.4785069339769,112.38049821499911,-34932.81187501852
Demand Model (Mean),2025,2,2534,SE001989,BQM2025,Futures,Contracted,Sell,Portfolio Optimisation,QLD1,wholesale,4368.000008736025,421511.99126399553,96.49999780699844,-548621.218777983,-125.60009562287945,125.60009562288018,-127109.22751398307
Demand Model (Mean),2026,4,2875,H002578,Q426 NSW 18to22,Swap,Hypothetical,Buy,NSW Renewable Retailer,NSW1,wholesale,3665.833331866996,-637855.0,-174.0000000696002,874652.2684488434,238.59575416195642,112.9367598443362,236797.26844884345
Demand Model (Mean),2026,3,1752,Energy Blue Grass Solar 202203,Energy Blue Grass Solar 202203,Intermittent Generator,Contracted,Buy,Value Solar,QLD1,ppa,18768.757857811615,-715825.4096906484,-38.13919999999998,400836.64089674235,21.356588642327914,107.04790226004984,-314988.76879390626
Demand Model (Mean),2026,4,2746,Energy New England Solar 202412,Energy New England Solar 20241,Intermittent Generator,Hypothetical,Buy,BOQ Strategic,NSW1,ppa,64317.18832525752,-3117153.8211729405,-48.465330999999985,4103012.443917053,63.79340500968058,112.9367598443362,985858.6227441122
Demand Model (Mean),2025,4,1764,Energy Woods Point Solar 202304,Energy Woods Point Solar 202304,Intermittent Generator,Contracted,Buy,SA Renewable Retailer,SA1,ppa,3339.2250412294447,-228032.33884051768,-68.28900000000004,90766.9129986993,27.182029326565097,67.68531186766509,-137265.42584181833
Demand Model (Mean),2025,2,2706,Energy Kerang Solar 202408,Energy Kerang Solar 202408,Intermittent Generator,Contracted,Buy,Value Solar,VIC1,ppa_lgc,14927.005564098023,-223905.08346147032,-14.999999999999998,386609.44411013875,25.9,25.89999999999998,162704.36064866846
Demand Model (Mean),2025,2,1714,Consumption QLD1 ISPT TOU,Consumption QLD1 ISPT TOU,Retail Customer,Contracted,Sell,Value Solar,QLD1,retail,3611.661594451906,353724.9323977434,97.93966659033667,-453628.63134213886,-125.60108954808655,125.60263180731494,-99903.69894439586
Demand Model (Mean),2025,2,2453,SE001908,BQM2025,Futures,Contracted,Sell,Portfolio Optimisation,QLD1,wholesale,2183.9999912639832,215997.60873599767,98.90000439559971,-274310.6077431281,-125.60009562288124,125.60009562288019,-58312.99900712781
